Country,Date,C1_School_closing,C1_Flag,C2_Workplace_closing,C2_Flag,C3_Cancel_public_events,C3_Flag,C4_Restrictions_on_gatherings,C4_Flag,C5_Close_public_transport,C5_Flag,C6_Stay_at_home_requirements,C6_Flag,C7_Restrictions_on_internal_movement,C7_Flag,C8_International_travel_controls,E1_Income_support,E1_Flag,E2_Debt_contract_relief,E3_Fiscal_measures,E4_International_support,H1_Public_information_campaigns,H1_Flag,H2_Testing_policy,H3_Contact_tracing,H4_Emergency_investment_in_healthcare,H5_Investment_in_vaccines,H6_Facial_Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Albania,2020-04-26,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,712,27,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-04-27,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,726,28,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-04-28,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,736,28,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-04-29,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,750,30,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-04-30,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,766,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-01,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,773,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-02,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,782,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-03,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,789,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-04,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,795,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-05,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,803,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-06,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,820,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-07,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,832,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-08,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,842,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-09,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,850,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-10,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,856,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-11,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,868,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-12,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,872,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-13,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,876,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-14,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,880,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-15,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,898,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-16,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,916,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-17,3,1,2,1,2,1,4,1,2,0,2,1,2,1,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,933,31,89.81,89.81,91.67,91.67,75,75,77.08,77.08,62.5,62.5
Albania,2020-05-18,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,946,31,83.33,83.33,84.52,84.52,70.83,70.83,72.22,72.22,62.5,62.5
Albania,2020-05-19,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,948,31,83.33,83.33,84.52,84.52,70.83,70.83,72.22,72.22,62.5,62.5
Albania,2020-05-20,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,949,31,83.33,83.33,84.52,84.52,70.83,70.83,72.22,72.22,62.5,62.5
Albania,2020-05-21,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,964,31,83.33,83.33,84.52,84.52,70.83,70.83,72.22,72.22,62.5,62.5
Albania,2020-05-22,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,969,31,83.33,83.33,84.52,84.52,70.83,70.83,72.22,72.22,62.5,62.5
Albania,2020-05-23,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,981,31,83.33,83.33,84.52,84.52,70.83,70.83,72.22,72.22,62.5,62.5
Albania,2020-05-24,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,989,31,83.33,83.33,84.52,84.52,70.83,70.83,72.22,72.22,62.5,62.5
Albania,2020-05-25,2,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,NA,NA,998,32,83.33,83.33,84.52,84.52,70.83,70.83,72.22,72.22,62.5,62.5
Albania,2020-05-26,2,1,2,1,2,1,4,1,2,1,2,1,2,0,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1004,32,86.11,86.11,89.29,89.29,75.6,75.6,75.69,75.69,75,75
Albania,2020-05-27,2,1,2,1,2,1,4,1,2,1,2,1,2,0,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1029,33,86.11,86.11,89.29,89.29,75.6,75.6,75.69,75.69,75,75
Albania,2020-05-28,2,1,2,1,2,1,4,1,2,1,2,1,2,0,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1050,33,86.11,86.11,89.29,89.29,75.6,75.6,75.69,75.69,75,75
Albania,2020-05-29,2,1,2,1,2,1,4,1,2,1,2,1,2,0,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1076,33,86.11,86.11,89.29,89.29,75.6,75.6,75.69,75.69,75,75
Albania,2020-05-30,2,1,2,1,2,1,4,1,2,1,2,1,2,0,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1099,33,86.11,86.11,89.29,89.29,75.6,75.6,75.69,75.69,75,75
Albania,2020-05-31,2,1,2,1,2,1,4,1,2,1,2,1,2,0,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1122,33,86.11,86.11,89.29,89.29,75.6,75.6,75.69,75.69,75,75
Albania,2020-06-01,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,382052000,0,2,1,1,2,0,0,0,NA,NA,1137,33,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-02,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1143,33,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-03,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1164,33,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-04,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1184,33,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-05,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1197,33,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-06,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1212,33,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-07,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1232,34,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-08,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1246,34,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-09,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1263,34,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-10,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1299,34,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-11,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,0,NA,NA,1341,34,71.3,71.3,82.14,82.14,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-12,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1385,35,71.3,71.3,82.14,82.14,67.86,67.86,66.67,66.67,75,75
Albania,2020-06-13,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1416,36,71.3,71.3,82.14,82.14,67.86,67.86,66.67,66.67,75,75
Albania,2020-06-14,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1464,36,71.3,71.3,82.14,82.14,67.86,67.86,66.67,66.67,75,75
Albania,2020-06-15,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1521,36,71.3,71.3,82.14,82.14,67.86,67.86,66.67,66.67,75,75
Albania,2020-06-16,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1590,36,71.3,71.3,82.14,82.14,67.86,67.86,66.67,66.67,75,75
Albania,2020-06-17,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1672,37,71.3,71.3,82.14,82.14,67.86,67.86,66.67,66.67,75,75
Albania,2020-06-18,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1722,38,71.3,71.3,82.14,82.14,67.86,67.86,66.67,66.67,75,75
Albania,2020-06-19,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1788,39,71.3,71.3,82.14,82.14,67.86,67.86,66.67,66.67,75,75
Albania,2020-06-20,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1838,42,71.3,71.3,82.14,82.14,67.86,67.86,66.67,66.67,75,75
Albania,2020-06-21,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1891,43,71.3,71.3,82.14,82.14,67.86,67.86,66.67,66.67,75,75
Albania,2020-06-22,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1927,44,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-23,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,1995,44,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-24,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2047,45,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-25,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2114,47,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-26,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2192,49,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-27,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2269,51,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-28,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2330,53,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-29,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2402,55,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-06-30,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2466,58,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-01,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2535,62,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-02,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2580,65,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-03,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2662,69,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-04,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2752,72,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-05,2,1,2,1,2,1,4,1,2,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2819,74,68.52,68.52,78.57,78.57,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-06,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2893,76,62.96,62.96,73.81,73.81,62.5,62.5,60.42,60.42,75,75
Albania,2020-07-07,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,2964,79,62.96,62.96,73.81,73.81,62.5,62.5,60.42,60.42,75,75
Albania,2020-07-08,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,3038,81,62.96,62.96,73.81,73.81,62.5,62.5,60.42,60.42,75,75
Albania,2020-07-09,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,3106,83,62.96,62.96,73.81,73.81,62.5,62.5,60.42,60.42,75,75
Albania,2020-07-10,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,3188,83,62.96,62.96,73.81,73.81,62.5,62.5,60.42,60.42,75,75
Albania,2020-07-11,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,3278,85,62.96,62.96,73.81,73.81,62.5,62.5,60.42,60.42,75,75
Albania,2020-07-12,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,3371,89,62.96,62.96,73.81,73.81,62.5,62.5,60.42,60.42,75,75
Albania,2020-07-13,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,3454,93,62.96,62.96,73.81,73.81,62.5,62.5,60.42,60.42,75,75
Albania,2020-07-14,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,1,1,NA,3571,95,62.96,62.96,73.81,73.81,62.5,62.5,60.42,60.42,75,75
Albania,2020-07-15,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,3667,97,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-16,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,3752,101,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-17,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,3851,104,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-18,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,3906,107,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-19,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4008,111,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-20,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4090,112,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-21,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4171,113,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-22,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4290,117,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-23,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4358,120,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-24,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4466,123,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-25,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4570,128,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-26,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4637,134,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-27,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4763,138,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-28,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4880,144,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-29,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,4997,148,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-30,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,5105,150,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-07-31,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,5197,154,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-08-01,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,5276,157,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-08-02,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,5396,161,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-08-03,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,5519,166,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-08-04,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,5620,172,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-08-05,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,5750,176,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-08-06,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,1,1,2,0,0,2,1,1,2,0,0,3,1,NA,5889,182,62.96,62.96,73.81,73.81,66.07,66.07,64.58,64.58,75,75
Albania,2020-08-07,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,6016,188,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-08,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,6151,189,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-09,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,6275,193,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-10,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,NA,0,2,1,1,2,0,0,3,1,NA,6411,199,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-11,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,6536,200,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-12,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,6676,205,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-13,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,6817,208,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-14,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,6971,213,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-15,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,7117,219,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-16,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,7260,225,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-17,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,7380,228,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-18,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,7499,230,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-19,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,7654,232,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-20,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,7812,234,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-21,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,7967,238,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-22,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,8119,240,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
Albania,2020-08-23,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,8275,245,57.41,57.41,64.29,64.29,58.93,58.93,60.42,60.42,50,50
